Detected robot platform from environment: LIBERO
Using LIBERO constants:
  NUM_ACTIONS_CHUNK = 8
Expected `transformers==4.40.1` and `tokenizers==0.19.1` but got `transformers==4.47.0` and `tokenizers==0.21.4`; there might be inference-time regressions due to dependency changes. If in doubt, pleaseuse the above versions.
Loading checkpoint shards:   0%|          | 0/4 [00:00<?, ?it/s]Loading checkpoint shards:  25%|██▌       | 1/4 [00:04<00:14,  4.69s/it]Loading checkpoint shards:  50%|█████     | 2/4 [00:07<00:07,  3.64s/it]Loading checkpoint shards:  75%|███████▌  | 3/4 [00:17<00:06,  6.39s/it]Loading checkpoint shards: 100%|██████████| 4/4 [00:17<00:00,  4.04s/it]Loading checkpoint shards: 100%|██████████| 4/4 [00:17<00:00,  4.42s/it]
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:14<00:14, 14.88s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:26<00:00, 13.17s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:26<00:00, 13.42s/it]
[iql-style] lambda=0.200 step=40 loss=9.7393 actor_loss=9.0027 value_loss=0.1730 q_loss=0.5636 cql_loss=0.6926 reward=0.0099 r1=0.0000 r2=0.0494 value=4.6217 target_return=4.5202 adv_weight=4.4720 actor_weight=1.0000
[iql-style] lambda=0.200 step=41 loss=9.4681 actor_loss=8.7442 value_loss=0.2454 q_loss=0.4785 cql_loss=0.6914 reward=0.0105 r1=0.0000 r2=0.0527 value=4.5049 target_return=4.5103 adv_weight=5.9353 actor_weight=0.9375
[iql-style] lambda=0.200 step=42 loss=9.8718 actor_loss=9.0633 value_loss=0.2250 q_loss=0.5835 cql_loss=0.6894 reward=0.0098 r1=0.0000 r2=0.0489 value=4.4096 target_return=4.3330 adv_weight=5.5396 actor_weight=0.6875
[iql-style] lambda=0.200 step=43 loss=9.1335 actor_loss=8.7462 value_loss=0.0690 q_loss=0.3183 cql_loss=0.6915 reward=0.0094 r1=0.0000 r2=0.0472 value=4.8154 target_return=4.7072 adv_weight=2.5562 actor_weight=0.8125
[iql-style] lambda=0.200 step=44 loss=9.2432 actor_loss=8.8573 value_loss=0.0994 q_loss=0.2865 cql_loss=0.6926 reward=0.0093 r1=0.0000 r2=0.0466 value=4.8589 target_return=4.8177 adv_weight=3.1097 actor_weight=0.9375
[iql-style] lambda=0.200 step=45 loss=9.0760 actor_loss=8.9309 value_loss=0.0030 q_loss=0.1421 cql_loss=0.6910 reward=0.0094 r1=0.0000 r2=0.0469 value=5.1327 target_return=5.1429 adv_weight=0.8444 actor_weight=0.9375
[iql-style] lambda=0.200 step=46 loss=8.4885 actor_loss=8.3743 value_loss=0.0042 q_loss=0.1101 cql_loss=0.6918 reward=0.0104 r1=0.0000 r2=0.0518 value=5.2873 target_return=5.1890 adv_weight=0.7503 actor_weight=0.8750
[iql-style] lambda=0.200 step=47 loss=8.6428 actor_loss=8.3577 value_loss=0.0769 q_loss=0.2082 cql_loss=0.6913 reward=0.0095 r1=0.0000 r2=0.0475 value=5.6898 target_return=5.6111 adv_weight=0.2345 actor_weight=0.8750
[iql-style] lambda=0.200 step=48 loss=8.2269 actor_loss=7.9345 value_loss=0.0636 q_loss=0.2288 cql_loss=0.6927 reward=0.0095 r1=0.0000 r2=0.0473 value=5.5529 target_return=5.5222 adv_weight=0.2725 actor_weight=0.6875
[iql-style] lambda=0.200 step=49 loss=8.1380 actor_loss=7.5943 value_loss=0.1415 q_loss=0.4022 cql_loss=0.6924 reward=0.0101 r1=0.0000 r2=0.0507 value=5.8270 target_return=5.7154 adv_weight=0.1437 actor_weight=0.8125
[iql-style] lambda=0.200 step=50 loss=7.5709 actor_loss=7.0354 value_loss=0.1405 q_loss=0.3950 cql_loss=0.6906 reward=0.0101 r1=0.0000 r2=0.0503 value=5.7455 target_return=5.6813 adv_weight=0.1462 actor_weight=0.7500
